u1.png,316.5791,338.9917,-224.06538,328.79318,327.53366,-215.94464,334.37115,327.5344,-215.97299,339.59525,327.66705,-215.92467,315.38037,327.24445,-195.60828,311.89383,327.06903,-195.6138,308.85233,326.81735,-195.65126,353.52487,334.2241,-135.57727,315.3288,330.64175,-42.330566,328.9155,353.74997,-192.6962,312.83105,354.21628,-166.28357,386.21698,407.21344,-172.70883,286.8758,412.66873,86.72656,357.6108,477.4837,-300.0225,241.02147,499.12476,-81.17907,285.4535,412.5989,-396.52823,247.28818,433.64502,-415.87863,270.76086,398.56046,-436.3347,247.47183,415.4915,-470.42877,274.1856,389.40216,-434.46222,249.40814,409.35822,-461.71597,279.45215,393.50735,-395.72668,253.09235,417.29822,-422.83105,364.44452,605.9589,-100.572105,303.38,608.4805,100.431015,388.95633,742.0484,-146.4784,312.29956,738.20654,279.66467,412.6266,891.60785,-113.00759,303.15686,848.05383,523.4733,420.51102,913.32446,-120.97686,317.03766,867.949,540.1113,376.50613,946.8793,-309.868,249.18948,881.9062,437.34433
u10.png,357.06314,298.5884,208.39307,352.2958,288.36948,157.07494,348.2538,288.87045,157.06976,344.25894,289.46982,157.05272,364.57236,287.23013,167.54352,368.89957,287.1012,167.55144,373.28217,287.3262,167.38687,340.80994,297.50955,-7.537366,382.4043,296.94986,36.240154,350.5575,310.05157,159.09795,364.03943,310.39438,171.12973,304.3359,367.64728,-68.17686,424.28726,372.17242,13.671846,274.4446,448.0011,89.938095,419.73563,444.46088,178.43015,302.51013,416.98352,372.6916,378.19937,416.49188,462.95706,306.98135,410.1366,409.06503,368.80035,415.89288,512.3947,318.46057,403.6623,406.12988,365.84674,407.94687,510.84756,321.1894,406.76685,380.3921,367.1605,409.9708,470.25583,317.90073,559.23914,-17.429472,385.93735,561.1997,17.128723,307.14862,686.17334,1.7583712,407.7362,677.1652,124.52535,279.25708,818.6769,-22.068708,425.7511,807.4833,148.58661,279.97784,851.4837,-21.990229,422.61526,831.5298,153.04169,261.14923,812.1944,-22.75262,427.27466,804.27954,164.42848
u11.png,262.07022,298.29196,168.44722,263.6421,285.1921,115.930595,262.6347,285.22604,115.88729,261.6203,285.43173,115.87073,269.44446,284.7125,142.92679,272.54498,284.37057,142.95738,275.82846,284.20792,142.8224,269.2172,292.07208,-47.654377,291.00955,291.28088,70.269745,263.56635,310.7974,119.24114,269.69055,310.84354,152.8723,255.3517,364.14612,-158.22525,354.50616,364.6195,102.8512,195.97511,446.47018,-53.956837,351.4001,455.12476,228.85858,213.82846,431.12384,170.23584,308.70776,485.84738,349.39868,212.78682,428.39386,170.33531,300.6968,498.65753,369.50488,222.90363,419.99072,164.28287,297.289,491.5322,354.92355,227.16295,421.93674,174.32977,297.09668,486.28113,346.76236,290.69955,570.8344,-98.959206,352.64014,565.66174,98.845474,264.7519,711.4799,-87.63626,361.32922,683.1092,257.33282,263.6808,868.08923,-78.18104,382.068,808.60004,356.09717,276.0807,895.3938,-75.76983,383.5186,829.9923,366.60382,211.86417,868.121,-95.5555,362.34836,807.8627,365.16138
u12.png,278.27103,308.32758,-27.549372,285.89154,295.94736,-66.76198,287.03104,296.16812,-66.78587,288.23285,296.5121,-66.78308,286.89914,295.51074,-30.71102,288.52853,295.3884,-30.651981,290.269,295.42648,-30.69474,302.5906,304.89957,-166.45784,306.31567,304.8285,-5.9859943,281.43024,324.28207,-54.670662,282.3661,323.6892,-8.591746,289.98538,378.39346,-254.94,344.91656,383.62363,99.67177,212.83151,441.86453,-152.46004,326.4516,482.02618,171.05388,232.28847,397.30795,97.570755,289.05792,531.003,138.8562,229.21422,381.93234,89.76318,284.1446,546.6279,140.25613,245.97229,378.75415,81.61127,279.27487,542.903,111.86912,251.59233,384.74716,101.04227,279.07318,537.9629,126.61865,298.86868,581.5086,-123.15815,340.0159,576.8171,122.95835,294.40768,712.0921,-2.6491976,345.27032,680.8036,432.98022,291.31778,862.18195,83.46256,350.75665,788.0933,683.46454,309.30936,890.6064,90.24618,356.31903,809.3589,709.2731,222.34102,882.0413,35.53299,310.75235,795.0394,722.3139
u13.png,318.32785,284.20966,-270.0988,330.77466,269.774,-271.75574,336.60828,269.9696,-271.80222,343.24133,270.17282,-271.85666,320.48694,269.5946,-239.12003,318.78412,269.46558,-239.0811,317.29224,269.35123,-239.09793,362.00195,279.82886,-220.95448,332.02744,276.45993,-73.2853,329.10257,303.18823,-246.85027,318.20337,302.08368,-204.66008,386.071,365.39667,-259.52368,329.86328,364.54422,105.69103,318.66644,447.92316,-259.1746,309.09647,473.3726,148.72975,270.03183,368.86395,-146.74074,305.98285,519.7106,13.342213,256.89352,354.474,-161.45683,302.71985,537.84125,-3.5337806,263.95218,346.2412,-159.2732,305.95056,530.45435,-27.359957,270.17538,351.52454,-139.73718,309.48413,524.19275,-1.4696852,365.74048,577.9532,-124.245384,326.14914,572.96136,124.01241,379.2833,721.6964,-126.49048,344.62628,690.5778,393.5313,385.35062,873.62555,-86.52935,354.0173,797.88763,709.4358,400.68967,904.80945,-88.89962,366.4736,818.53894,736.74713,324.57898,924.95123,-249.6943,290.71,821.94617,692.8518
u14.png,278.39502,308.0524,8.218682,285.28494,296.0029,-34.000103,285.96838,296.14835,-33.99022,286.72845,296.40094,-33.982685,287.14426,295.63437,-2.246589,288.91507,295.47153,-2.1837943,290.83014,295.43976,-2.2424915,299.9207,304.1033,-146.00693,306.64413,304.46487,-4.66649,280.83118,323.376,-22.508467,282.4007,322.86203,17.945,284.99734,376.9353,-228.61363,350.4107,384.13715,76.53713,210.80515,443.45157,-118.51114,335.60947,487.23843,142.97794,231.189,398.85458,123.2715,299.07034,538.6774,124.05352,229.86797,383.11166,120.24724,294.96643,556.0951,128.30672,245.28757,378.96625,114.0628,289.36325,552.61707,101.91055,249.04462,385.59595,127.252655,288.3039,546.99335,113.53816,295.83994,585.3724,-114.04595,339.58426,581.1882,113.87362,293.271,715.0913,-10.895267,345.5347,684.1386,409.45273,287.8224,863.213,63.915173,346.13007,789.74927,644.1712,302.28772,887.9391,69.57341,350.07675,810.61414,667.95233,218.81805,878.7445,21.20346,305.72733,795.3264,679.23645
u15.png,318.98032,284.0986,-256.22192,331.6105,270.0257,-254.29765,337.34497,270.1886,-254.34933,343.94315,270.3511,-254.43758,321.6765,269.81784,-225.18697,320.1428,269.65274,-225.14365,318.8425,269.4702,-225.20398,362.6605,280.0692,-189.15681,333.97598,276.26672,-56.9558,329.50357,302.85864,-227.49707,318.8293,301.83124,-189.82568,386.3891,363.02908,-219.43562,331.64957,363.19833,119.70416,318.90894,445.13727,-259.07648,312.98053,468.08368,191.29105,271.26627,368.19342,-227.61238,311.2909,521.9158,99.169495,258.8514,354.10898,-253.48097,309.1079,541.16486,86.7104,267.18878,345.5046,-251.789,311.10013,535.72705,61.71582,273.49316,351.21704,-224.04623,314.2165,529.2466,85.32474,365.64478,569.61755,-118.94755,327.59442,566.81335,118.78737,379.26056,724.07715,-138.53845,346.12192,692.71454,368.72723,386.93872,878.74133,-80.025314,354.10187,793.8941,693.72345,402.13806,902.8476,-80.223076,368.00385,808.7781,721.51166,325.25815,926.1176,-242.63297,294.10043,819.38104,665.832
u16.png,304.20673,332.3266,-243.1387,315.48294,320.35345,-238.57756,321.36975,320.27136,-238.63907,326.8985,320.40793,-238.65627,302.5606,321.0021,-217.09,299.16946,321.4138,-217.08362,296.02002,321.76178,-217.09949,340.49313,328.97177,-162.62645,300.8062,328.1205,-62.992542,315.85928,347.17035,-212.08827,300.76245,348.1619,-183.99197,375.2521,398.47607,-200.02237,285.5599,408.78824,76.45885,353.08856,472.8423,-289.1032,255.28383,484.9023,-97.614006,278.42474,413.2835,-297.4718,258.33112,421.73822,-429.1683,263.65506,400.65347,-321.5125,252.2455,404.10724,-482.05563,266.24484,392.02402,-321.7122,253.70467,397.67786,-475.67264,271.55316,396.4513,-293.8445,259.53802,403.01526,-438.8349,359.77332,602.89703,-96.87919,305.1192,605.164,96.8123,382.84473,733.0332,-115.315704,306.2623,721.2278,274.8494,407.21292,872.2917,-57.910088,306.9186,830.2551,507.6306,418.8056,893.3261,-63.168076,321.548,850.2782,522.28394,370.17853,931.65063,-241.26585,251.27908,865.5403,432.11246
u2.png,305.43085,343.35593,-191.02798,317.04935,331.43582,-183.87973,323.0782,331.55328,-183.89493,328.72058,331.6551,-183.84935,304.71454,331.0497,-163.76184,301.8939,330.88257,-163.7636,299.02933,330.7213,-163.7803,342.04315,337.96518,-110.95128,304.54733,334.80933,-18.25306,316.35403,358.0366,-162.33392,302.10547,358.5703,-136.06924,377.10156,410.47495,-149.19087,279.29434,417.39667,97.08693,349.22324,480.09,-290.6536,230.25023,498.22452,-66.66968,276.6329,416.62393,-402.18573,237.08534,428.96902,-383.539,262.49265,401.96362,-442.57376,238.84132,412.2909,-437.55237,266.4177,392.4385,-440.1601,242.71037,405.99634,-426.60645,271.16788,396.87662,-401.78345,245.48355,412.12735,-389.34048,354.0987,606.66547,-94.93372,296.04385,609.2873,94.76275,383.8545,744.74304,-158.59662,306.32043,739.5917,239.05737,409.21683,894.7449,-145.55542,300.55948,848.92236,444.3615,417.0384,918.28644,-154.9104,316.22644,870.2895,457.2388,370.75616,951.6912,-338.99362,245.2028,882.68787,356.66895
u3.png,330.29932,326.38574,-284.32068,334.93536,313.79034,-258.8275,338.8096,313.84583,-258.84262,342.07867,313.84763,-258.8242,320.8822,313.88254,-271.6449,314.01233,314.16855,-271.6614,307.5003,314.7247,-271.67444,344.6611,319.265,-97.58622,297.25534,320.1467,-155.80214,334.55215,343.08643,-222.10379,318.77972,345.7889,-239.30273,376.01022,394.8001,10.207555,264.24615,398.22354,-110.66149,411.35327,471.20563,-141.89287,262.59482,480.78088,-269.30048,365.73257,408.07352,-418.08658,322.37973,420.06854,-469.94052,355.4228,391.85117,-471.93445,333.88235,401.2131,-521.5931,351.66608,383.6955,-455.88876,332.91006,394.26184,-506.85754,351.35498,390.8237,-418.49185,330.00494,401.35364,-466.61182,363.15286,582.731,32.244423,298.9475,583.3446,-32.299263,375.92688,706.0183,79.67592,273.65176,712.3959,-30.521431,388.04303,806.6276,366.17953,253.35686,829.25696,177.83789,377.4337,822.91046,386.42712,256.13745,841.78485,189.48886,425.51834,852.95105,235.43185,245.82758,885.2249,11.973335
